Country,fulldate,Rate,PCT,CDF,cluster
INDIA/US,03/01/2000,43.55,,,0
INDIA/US,04/01/2000,43.55,0,0,0
INDIA/US,05/01/2000,43.55,0,0,0
INDIA/US,06/01/2000,43.55,0,0,0
INDIA/US,07/01/2000,43.55,0,0,0
INDIA/US,10/01/2000,43.55,0,0,0
INDIA/US,11/01/2000,43.6,0.114810563,0.114810563,0
INDIA/US,12/01/2000,43.6,0,0.114810563,0
INDIA/US,13/01/2000,43.55,-0.114678899,0.000131663,0
INDIA/US,14/01/2000,43.55,0,0.000131663,0
INDIA/US,18/01/2000,43.6,0.114810563,0.114942226,0
INDIA/US,19/01/2000,43.6,0,0.114942226,0
INDIA/US,20/01/2000,43.6,0,0.114942226,0
INDIA/US,21/01/2000,43.6,0,0.114942226,0
INDIA/US,24/01/2000,43.62,0.04587156,0.160813786,0
INDIA/US,25/01/2000,43.59,-0.068775791,0.092037995,0
INDIA/US,26/01/2000,43.65,0.137646249,0.229684244,0
INDIA/US,27/01/2000,43.63,-0.045819015,0.183865229,0
INDIA/US,28/01/2000,43.65,0.045840018,0.229705247,0
INDIA/US,31/01/2000,43.65,0,0.229705247,0
INDIA/US,01/02/2000,43.62,-0.068728522,0.160976725,0
INDIA/US,02/02/2000,43.65,0.068775791,0.229752516,0
INDIA/US,03/02/2000,43.65,0,0.229752516,0
INDIA/US,04/02/2000,43.65,0,0.229752516,0
INDIA/US,07/02/2000,43.64,-0.022909507,0.206843008,0
INDIA/US,08/02/2000,43.63,-0.022914757,0.183928251,0
INDIA/US,09/02/2000,43.65,0.045840018,0.22976827,0
INDIA/US,10/02/2000,43.58,-0.160366552,0.069401718,0
INDIA/US,11/02/2000,43.65,0.16062414,0.230025857,0
INDIA/US,14/02/2000,43.65,0,0.230025857,0
INDIA/US,15/02/2000,43.64,-0.022909507,0.20711635,0
INDIA/US,16/02/2000,43.75,0.252062328,0.459178678,0
INDIA/US,17/02/2000,43.68,-0.16,0.299178678,0
INDIA/US,18/02/2000,43.68,0,0.299178678,0
INDIA/US,22/02/2000,43.65,-0.068681319,0.230497359,0
INDIA/US,23/02/2000,43.68,0.068728522,0.299225881,0
INDIA/US,24/02/2000,43.65,-0.068681319,0.230544563,0
INDIA/US,25/02/2000,43.65,0,0.230544563,0
INDIA/US,28/02/2000,43.68,0.068728522,0.299273085,0
INDIA/US,29/02/2000,43.65,-0.068681319,0.230591766,0
INDIA/US,01/03/2000,43.63,-0.045819015,0.184772752,0
INDIA/US,02/03/2000,43.65,0.045840018,0.23061277,0
INDIA/US,03/03/2000,43.65,0,0.23061277,0
INDIA/US,06/03/2000,43.63,-0.045819015,0.184793755,0
INDIA/US,07/03/2000,43.63,0,0.184793755,0
INDIA/US,08/03/2000,43.65,0.045840018,0.230633773,0
INDIA/US,09/03/2000,43.63,-0.045819015,0.184814758,0
INDIA/US,10/03/2000,43.65,0.045840018,0.230654777,0
INDIA/US,13/03/2000,43.65,0,0.230654777,0
INDIA/US,14/03/2000,43.64,-0.022909507,0.207745269,0
INDIA/US,15/03/2000,43.65,0.022914757,0.230660026,0
INDIA/US,16/03/2000,43.58,-0.160366552,0.070293474,0
INDIA/US,17/03/2000,43.65,0.16062414,0.230917614,0
INDIA/US,20/03/2000,43.63,-0.045819015,0.185098599,0
INDIA/US,21/03/2000,43.59,-0.091680037,0.093418562,0
INDIA/US,22/03/2000,43.65,0.137646249,0.231064811,0
INDIA/US,23/03/2000,43.65,0,0.231064811,0
INDIA/US,24/03/2000,43.65,0,0.231064811,0
INDIA/US,27/03/2000,43.62,-0.068728522,0.162336289,0
INDIA/US,28/03/2000,43.65,0.068775791,0.23111208,0
INDIA/US,29/03/2000,43.65,0,0.23111208,0
INDIA/US,30/03/2000,43.65,0,0.23111208,0
INDIA/US,31/03/2000,43.65,0,0.23111208,0
INDIA/US,03/04/2000,43.632,-0.041237113,0.189874967,0
INDIA/US,04/04/2000,43.65,0.041254125,0.231129092,0
INDIA/US,05/04/2000,43.68,0.068728522,0.299857614,0
INDIA/US,06/04/2000,43.65,-0.068681319,0.231176296,0
INDIA/US,07/04/2000,43.67,0.045819015,0.276995311,0
INDIA/US,10/04/2000,43.66,-0.022899015,0.254096295,0
INDIA/US,11/04/2000,43.68,0.04580852,0.299904816,0
INDIA/US,12/04/2000,43.7,0.045787546,0.345692361,0
INDIA/US,13/04/2000,43.7,0,0.345692361,0
INDIA/US,14/04/2000,43.75,0.114416476,0.460108837,0
INDIA/US,17/04/2000,43.68,-0.16,0.300108837,0
INDIA/US,18/04/2000,43.7,0.045787546,0.345896383,0
INDIA/US,19/04/2000,43.7,0,0.345896383,0
INDIA/US,20/04/2000,43.687,-0.029748284,0.316148099,0
INDIA/US,21/04/2000,43.7,0.029757136,0.345905235,0
INDIA/US,24/04/2000,43.655,-0.102974828,0.242930407,0
INDIA/US,25/04/2000,43.7,0.103080976,0.346011383,0
INDIA/US,26/04/2000,43.7,0,0.346011383,0
INDIA/US,27/04/2000,43.7,0,0.346011383,0
INDIA/US,28/04/2000,43.7,0,0.346011383,0
INDIA/US,01/05/2000,43.67,-0.068649886,0.277361497,0
INDIA/US,02/05/2000,43.75,0.183192123,0.46055362,0
INDIA/US,03/05/2000,43.73,-0.045714286,0.414839334,0
INDIA/US,04/05/2000,43.67,-0.13720558,0.277633755,0
INDIA/US,05/05/2000,43.7,0.068697046,0.346330801,0
INDIA/US,08/05/2000,43.7,0,0.346330801,0
INDIA/US,09/05/2000,43.7,0,0.346330801,0
INDIA/US,10/05/2000,44.3,1.372997712,1.719328512,0
INDIA/US,11/05/2000,44.44,0.316027088,2.0353556,0
INDIA/US,12/05/2000,44.15,-0.652565257,1.382790344,0
INDIA/US,15/05/2000,44.44,0.656851642,2.039641986,0
INDIA/US,16/05/2000,44.05,-0.877587759,1.162054227,0
INDIA/US,17/05/2000,44.02,-0.068104427,1.0939498,0
INDIA/US,18/05/2000,44.03,0.022716947,1.116666747,0
INDIA/US,19/05/2000,44,-0.068135362,1.048531385,0
INDIA/US,22/05/2000,44.02,0.045454545,1.09398593,0
INDIA/US,23/05/2000,44.15,0.295320309,1.389306239,0
INDIA/US,24/05/2000,44.25,0.226500566,1.615806806,0
INDIA/US,25/05/2000,44.2,-0.11299435,1.502812455,0
INDIA/US,26/05/2000,44.4,0.452488688,1.955301143,0
INDIA/US,30/05/2000,44.65,0.563063063,2.518364206,0
INDIA/US,31/05/2000,44.65,0,2.518364206,0
INDIA/US,01/06/2000,44.65,0,2.518364206,0
INDIA/US,02/06/2000,44.7,0.111982083,2.630346289,0
INDIA/US,05/06/2000,44.75,0.111856823,2.742203112,0
INDIA/US,06/06/2000,44.75,0,2.742203112,0
INDIA/US,07/06/2000,44.83,0.17877095,2.920974062,0
INDIA/US,08/06/2000,44.85,0.044612982,2.965587044,0
INDIA/US,09/06/2000,44.85,0,2.965587044,0
INDIA/US,12/06/2000,44.85,0,2.965587044,0
INDIA/US,13/06/2000,44.8,-0.11148272,2.854104324,0
INDIA/US,14/06/2000,44.72,-0.178571429,2.675532896,0
INDIA/US,15/06/2000,44.8,0.178890877,2.854423772,0
INDIA/US,16/06/2000,44.83,0.066964286,2.921388058,0
INDIA/US,19/06/2000,44.85,0.044612982,2.96600104,0
INDIA/US,20/06/2000,44.75,-0.22296544,2.7430356,0
INDIA/US,21/06/2000,44.7,-0.111731844,2.631303756,0
INDIA/US,22/06/2000,44.7,0,2.631303756,0
INDIA/US,23/06/2000,44.75,0.111856823,2.74316058,0
INDIA/US,26/06/2000,44.75,0,2.74316058,0
INDIA/US,27/06/2000,44.7,-0.111731844,2.631428736,0
INDIA/US,28/06/2000,44.72,0.044742729,2.676171465,0
INDIA/US,29/06/2000,44.73,0.02236136,2.698532825,0
INDIA/US,30/06/2000,44.7,-0.067069081,2.631463744,0
INDIA/US,03/07/2000,44.72,0.044742729,2.676206473,0
INDIA/US,05/07/2000,44.69,-0.067084079,2.609122394,0
INDIA/US,06/07/2000,44.81,0.268516447,2.877638841,0
INDIA/US,07/07/2000,44.78,-0.066949342,2.810689499,0
INDIA/US,10/07/2000,44.75,-0.066994194,2.743695306,0
INDIA/US,11/07/2000,44.75,0,2.743695306,0
INDIA/US,12/07/2000,44.75,0,2.743695306,0
INDIA/US,13/07/2000,44.78,0.067039106,2.810734412,0
INDIA/US,14/07/2000,44.78,0,2.810734412,0
INDIA/US,17/07/2000,44.74,-0.089325592,2.72140882,0
INDIA/US,18/07/2000,44.83,0.201162271,2.922571091,0
INDIA/US,19/07/2000,44.85,0.044612982,2.967184073,0
INDIA/US,20/07/2000,45.02,0.379041249,3.346225322,0
INDIA/US,21/07/2000,44.8,-0.488671701,2.85755362,0
INDIA/US,24/07/2000,44.77,-0.066964286,2.790589335,0
INDIA/US,25/07/2000,44.95,0.402054948,3.192644282,0
INDIA/US,26/07/2000,44.98,0.066740823,3.259385105,0
INDIA/US,27/07/2000,44.95,-0.066696309,3.192688796,0
INDIA/US,28/07/2000,44.96,0.022246941,3.214935737,0
INDIA/US,31/07/2000,45.15,0.422597865,3.637533602,0
INDIA/US,01/08/2000,45.15,0,3.637533602,0
INDIA/US,02/08/2000,45.4,0.553709856,4.191243458,0
INDIA/US,03/08/2000,45.4,0,4.191243458,0
INDIA/US,04/08/2000,45.4,0,4.191243458,0
INDIA/US,07/08/2000,45.62,0.484581498,4.675824955,0
INDIA/US,08/08/2000,45.8,0.394563788,5.070388743,0
INDIA/US,09/08/2000,45.7,-0.218340611,4.852048132,0
INDIA/US,10/08/2000,45.9,0.437636761,5.289684893,0
INDIA/US,11/08/2000,45.9,0,5.289684893,0
INDIA/US,14/08/2000,45.85,-0.108932462,5.180752431,0
INDIA/US,15/08/2000,45.8,-0.109051254,5.071701177,0
INDIA/US,16/08/2000,45.8,0,5.071701177,0
INDIA/US,17/08/2000,45.95,0.327510917,5.399212094,0
INDIA/US,18/08/2000,45.9,-0.108813928,5.290398166,0
INDIA/US,21/08/2000,45.73,-0.37037037,4.920027796,0
INDIA/US,22/08/2000,45.75,0.043734966,4.963762762,0
INDIA/US,23/08/2000,45.9,0.327868852,5.291631614,0
INDIA/US,24/08/2000,46.05,0.326797386,5.618429,0
INDIA/US,25/08/2000,46.05,0,5.618429,0
INDIA/US,28/08/2000,45.83,-0.477741585,5.140687415,0
INDIA/US,29/08/2000,46,0.370936068,5.511623483,0
INDIA/US,30/08/2000,45.9,-0.217391304,5.294232179,0
INDIA/US,31/08/2000,45.9,0,5.294232179,0
INDIA/US,01/09/2000,45.8,-0.217864924,5.076367255,0
INDIA/US,05/09/2000,45.74,-0.131004367,4.945362888,0
INDIA/US,06/09/2000,45.65,-0.19676432,4.748598568,0
INDIA/US,07/09/2000,46.05,0.876232202,5.624830769,0
INDIA/US,08/09/2000,45.73,-0.694896851,4.929933918,0
INDIA/US,11/09/2000,45.65,-0.174939864,4.754994054,0
INDIA/US,12/09/2000,45.7,0.109529025,4.864523079,0
INDIA/US,13/09/2000,45.7,0,4.864523079,0
INDIA/US,14/09/2000,45.8,0.218818381,5.08334146,0
INDIA/US,15/09/2000,45.85,0.109170306,5.192511765,0
INDIA/US,18/09/2000,46.15,0.654307525,5.84681929,0
INDIA/US,19/09/2000,46.45,0.650054171,6.496873461,0
INDIA/US,20/09/2000,46.3,-0.322927879,6.173945582,0
INDIA/US,21/09/2000,46.09,-0.453563715,5.720381867,0
INDIA/US,22/09/2000,46.18,0.195270124,5.91565199,0
INDIA/US,25/09/2000,46.16,-0.043308792,5.872343199,0
INDIA/US,26/09/2000,46.1,-0.129982669,5.74236053,0
INDIA/US,27/09/2000,46.15,0.10845987,5.8508204,0
INDIA/US,28/09/2000,46.05,-0.216684724,5.634135676,0
INDIA/US,29/09/2000,46.06,0.021715527,5.655851202,0
INDIA/US,02/10/2000,46.1,0.086843248,5.74269445,0
INDIA/US,03/10/2000,46.18,0.173535792,5.916230242,0
INDIA/US,04/10/2000,46.17,-0.021654396,5.894575846,0
INDIA/US,05/10/2000,46.17,0,5.894575846,0
INDIA/US,06/10/2000,46.17,0,5.894575846,0
INDIA/US,10/10/2000,46.25,0.173272688,6.067848534,0
INDIA/US,11/10/2000,46.35,0.216216216,6.28406475,0
INDIA/US,12/10/2000,46.3,-0.107874865,6.176189885,0
INDIA/US,13/10/2000,46.45,0.323974082,6.500163967,0
INDIA/US,16/10/2000,46.4,-0.107642626,6.392521341,0
INDIA/US,17/10/2000,46.35,-0.107758621,6.28476272,0
INDIA/US,18/10/2000,46.45,0.21574973,6.500512451,0
INDIA/US,19/10/2000,46.4,-0.107642626,6.392869824,0
INDIA/US,20/10/2000,46.4,0,6.392869824,0
INDIA/US,23/10/2000,46.45,0.107758621,6.500628445,0
INDIA/US,24/10/2000,46.48,0.064585576,6.565214021,0
INDIA/US,25/10/2000,46.7,0.473321859,7.038535879,0
INDIA/US,26/10/2000,46.7,0,7.038535879,0
INDIA/US,27/10/2000,46.78,0.17130621,7.209842089,0
INDIA/US,30/10/2000,46.78,0,7.209842089,0
INDIA/US,31/10/2000,46.9,0.25651988,7.46636197,0
INDIA/US,01/11/2000,46.82,-0.170575693,7.295786277,0
INDIA/US,02/11/2000,46.85,0.064075182,7.359861458,0
INDIA/US,03/11/2000,46.7,-0.320170758,7.0396907,0
INDIA/US,06/11/2000,46.64,-0.128479657,6.911211043,0
INDIA/US,07/11/2000,46.7,0.12864494,7.039855983,0
INDIA/US,08/11/2000,46.72,0.042826552,7.082682536,0
INDIA/US,09/11/2000,46.75,0.064212329,7.146894864,0
INDIA/US,10/11/2000,46.78,0.064171123,7.211065987,0
INDIA/US,13/11/2000,46.77,-0.021376657,7.189689331,0
INDIA/US,14/11/2000,46.85,0.171049818,7.360739149,0
INDIA/US,15/11/2000,46.83,-0.042689434,7.318049714,0
INDIA/US,16/11/2000,46.85,0.042707666,7.36075738,0
INDIA/US,17/11/2000,46.82,-0.064034152,7.296723229,0
INDIA/US,20/11/2000,46.9,0.170867151,7.46759038,0
INDIA/US,21/11/2000,46.85,-0.106609808,7.360980572,0
INDIA/US,22/11/2000,46.86,0.021344717,7.382325289,0
INDIA/US,24/11/2000,46.91,0.106700811,7.4890261,0
INDIA/US,27/11/2000,46.9,-0.021317416,7.467708683,0
INDIA/US,28/11/2000,46.93,0.063965885,7.531674568,0
INDIA/US,29/11/2000,46.95,0.042616663,7.574291231,0
INDIA/US,30/11/2000,46.87,-0.170394036,7.403897195,0
INDIA/US,01/12/2000,46.89,0.042671218,7.446568413,0
INDIA/US,04/12/2000,46.88,-0.021326509,7.425241905,0
INDIA/US,05/12/2000,46.8,-0.170648464,7.25459344,0
INDIA/US,06/12/2000,46.78,-0.042735043,7.211858398,0
INDIA/US,07/12/2000,46.8,0.042753313,7.254611711,0
INDIA/US,08/12/2000,46.8,0,7.254611711,0
INDIA/US,11/12/2000,46.78,-0.042735043,7.211876668,0
INDIA/US,12/12/2000,46.78,0,7.211876668,0
INDIA/US,13/12/2000,46.8,0.042753313,7.254629982,0
INDIA/US,14/12/2000,46.8,0,7.254629982,0
INDIA/US,15/12/2000,46.8,0,7.254629982,0
INDIA/US,18/12/2000,46.79,-0.021367521,7.23326246,0
INDIA/US,19/12/2000,46.75,-0.085488352,7.147774108,0
INDIA/US,20/12/2000,46.75,0,7.147774108,0
INDIA/US,21/12/2000,46.74,-0.021390374,7.126383734,0
INDIA/US,22/12/2000,46.77,0.064184852,7.190568586,0
INDIA/US,26/12/2000,46.75,-0.042762455,7.147806132,0
INDIA/US,27/12/2000,46.73,-0.042780749,7.105025383,0
INDIA/US,28/12/2000,46.75,0.042799058,7.147824441,0
INDIA/US,29/12/2000,46.75,0,7.147824441,0
INDIA/US,02/01/2001,46.74,-0.021390374,7.126434067,0
INDIA/US,03/01/2001,46.75,0.021394951,7.147829018,0
INDIA/US,04/01/2001,46.78,0.064171123,7.212000141,0
INDIA/US,05/01/2001,46.76,-0.042753313,7.169246827,0
INDIA/US,08/01/2001,46.73,-0.064157399,7.105089428,0
INDIA/US,09/01/2001,46.68,-0.106997646,6.998091782,0
INDIA/US,10/01/2001,46.68,0,6.998091782,0
INDIA/US,11/01/2001,46.68,0,6.998091782,0
INDIA/US,12/01/2001,47.47,1.692373608,8.690465389,0
INDIA/US,16/01/2001,46.55,-1.938066147,6.752399242,0
INDIA/US,17/01/2001,46.48,-0.15037594,6.602023303,0
INDIA/US,18/01/2001,46.45,-0.06454389,6.537479413,0
INDIA/US,19/01/2001,46.43,-0.043057051,6.494422362,0
INDIA/US,22/01/2001,46.43,0,6.494422362,0
INDIA/US,23/01/2001,46.39,-0.086151195,6.408271167,0
INDIA/US,24/01/2001,46.42,0.06466911,6.472940277,0
INDIA/US,25/01/2001,46.54,0.258509263,6.73144954,0
INDIA/US,26/01/2001,46.53,-0.021486893,6.709962647,0
INDIA/US,29/01/2001,46.5,-0.064474533,6.645488114,0
INDIA/US,30/01/2001,46.46,-0.086021505,6.559466609,0
INDIA/US,31/01/2001,46.44,-0.043047783,6.516418826,0
INDIA/US,01/02/2001,46.41,-0.064599483,6.451819343,0
INDIA/US,02/02/2001,46.44,0.064641241,6.516460584,0
INDIA/US,05/02/2001,46.43,-0.021533161,6.494927423,0
INDIA/US,06/02/2001,46.42,-0.021537799,6.473389624,0
INDIA/US,07/02/2001,46.46,0.086169754,6.559559378,0
INDIA/US,08/02/2001,46.46,0,6.559559378,0
INDIA/US,09/02/2001,46.54,0.172191132,6.73175051,0
INDIA/US,12/02/2001,46.56,0.042973786,6.774724296,0
INDIA/US,13/02/2001,46.6,0.085910653,6.860634949,0
INDIA/US,14/02/2001,46.65,0.107296137,6.967931087,0
INDIA/US,15/02/2001,46.63,-0.042872454,6.925058632,0
INDIA/US,16/02/2001,46.55,-0.171563371,6.753495261,0
INDIA/US,20/02/2001,46.66,0.236305048,6.989800309,0
INDIA/US,21/02/2001,46.65,-0.021431633,6.968368676,0
INDIA/US,22/02/2001,46.63,-0.042872454,6.925496222,0
INDIA/US,23/02/2001,46.65,0.042890843,6.968387065,0
INDIA/US,26/02/2001,46.66,0.021436227,6.989823292,0
INDIA/US,27/02/2001,46.68,0.042863266,7.032686558,0
INDIA/US,28/02/2001,46.59,-0.192802057,6.839884501,0
INDIA/US,01/03/2001,46.59,0,6.839884501,0
INDIA/US,02/03/2001,46.59,0,6.839884501,0
INDIA/US,05/03/2001,46.57,-0.042927667,6.796956835,0
INDIA/US,06/03/2001,46.53,-0.085892205,6.711064629,0
INDIA/US,07/03/2001,46.57,0.085966043,6.797030673,0
INDIA/US,08/03/2001,46.56,-0.021473051,6.775557621,0
INDIA/US,09/03/2001,46.55,-0.021477663,6.754079958,0
INDIA/US,12/03/2001,46.57,0.042964554,6.797044512,0
INDIA/US,13/03/2001,46.7,0.279149667,7.07619418,0
INDIA/US,14/03/2001,46.69,-0.021413276,7.054780903,0
INDIA/US,15/03/2001,46.66,-0.064253587,6.990527316,0
INDIA/US,16/03/2001,46.69,0.064294899,7.054822215,0
INDIA/US,19/03/2001,46.72,0.064253587,7.119075803,0
INDIA/US,20/03/2001,46.71,-0.02140411,7.097671693,0
INDIA/US,21/03/2001,46.71,0,7.097671693,0
INDIA/US,22/03/2001,46.74,0.064226076,7.161897769,0
INDIA/US,23/03/2001,46.72,-0.042789902,7.119107867,0
INDIA/US,26/03/2001,46.69,-0.064212329,7.054895538,0
INDIA/US,27/03/2001,46.65,-0.08567145,6.969224088,0
INDIA/US,28/03/2001,46.65,0,6.969224088,0
INDIA/US,29/03/2001,46.66,0.021436227,6.990660316,0
INDIA/US,30/03/2001,46.85,0.407201029,7.397861344,0
INDIA/US,02/04/2001,46.65,-0.426894344,6.970967001,0
INDIA/US,03/04/2001,46.67,0.042872454,7.013839455,0
INDIA/US,04/04/2001,46.6,-0.149989286,6.863850169,0
INDIA/US,05/04/2001,46.64,0.08583691,6.949687079,0
INDIA/US,06/04/2001,46.58,-0.12864494,6.821042139,0
INDIA/US,09/04/2001,46.58,0,6.821042139,0
INDIA/US,10/04/2001,46.6,0.042936883,6.863979021,0
INDIA/US,11/04/2001,46.75,0.321888412,7.185867433,0
INDIA/US,12/04/2001,46.75,0,7.185867433,0
INDIA/US,13/04/2001,46.89,0.299465241,7.485332674,0
INDIA/US,16/04/2001,47.07,0.383877159,7.869209833,0
INDIA/US,17/04/2001,46.95,-0.254939452,7.614270381,0
INDIA/US,18/04/2001,46.95,0,7.614270381,0
INDIA/US,19/04/2001,46.88,-0.149094782,7.4651756,0
INDIA/US,20/04/2001,46.88,0,7.4651756,0
INDIA/US,23/04/2001,46.82,-0.127986348,7.337189252,0
INDIA/US,24/04/2001,46.88,0.128150363,7.465339615,0
INDIA/US,25/04/2001,46.88,0,7.465339615,0
INDIA/US,26/04/2001,46.78,-0.21331058,7.252029035,0
INDIA/US,27/04/2001,46.88,0.213766567,7.465795601,0
INDIA/US,30/04/2001,46.88,0,7.465795601,0
INDIA/US,01/05/2001,46.87,-0.021331058,7.444464543,0
INDIA/US,02/05/2001,46.87,0,7.444464543,0
INDIA/US,03/05/2001,46.87,0,7.444464543,0
INDIA/US,04/05/2001,46.87,0,7.444464543,0
INDIA/US,07/05/2001,46.84,-0.064006827,7.380457716,0
INDIA/US,08/05/2001,46.83,-0.021349274,7.359108442,0
INDIA/US,09/05/2001,46.85,0.042707666,7.401816108,0
INDIA/US,10/05/2001,46.88,0.064034152,7.465850259,0
INDIA/US,11/05/2001,46.85,-0.063993174,7.401857085,0
INDIA/US,14/05/2001,47,0.320170758,7.722027843,0
INDIA/US,15/05/2001,47.03,0.063829787,7.78585763,0
INDIA/US,16/05/2001,46.97,-0.127578142,7.658279489,0
INDIA/US,17/05/2001,46.99,0.04258037,7.700859859,0
INDIA/US,18/05/2001,46.98,-0.021281124,7.679578736,0
INDIA/US,21/05/2001,47,0.042571307,7.722150043,0
INDIA/US,22/05/2001,47.06,0.127659574,7.849809617,0
INDIA/US,23/05/2001,47.02,-0.084997875,7.764811742,0
INDIA/US,24/05/2001,47.02,0,7.764811742,0
INDIA/US,25/05/2001,47.02,0,7.764811742,0
INDIA/US,29/05/2001,47.02,0,7.764811742,0
INDIA/US,30/05/2001,47,-0.042535091,7.72227665,0
INDIA/US,31/05/2001,47,0,7.72227665,0
INDIA/US,01/06/2001,47.05,0.106382979,7.828659629,0
INDIA/US,04/06/2001,47.06,0.021253985,7.849913614,0
INDIA/US,05/06/2001,47,-0.127496813,7.722416802,0
INDIA/US,06/06/2001,47.03,0.063829787,7.786246589,0
INDIA/US,07/06/2001,47,-0.063789071,7.722457518,0
INDIA/US,08/06/2001,47.03,0.063829787,7.786287305,0
INDIA/US,11/06/2001,47.04,0.021263024,7.807550329,0
INDIA/US,12/06/2001,47.08,0.085034014,7.892584343,0
INDIA/US,13/06/2001,47.09,0.021240442,7.913824784,0
INDIA/US,14/06/2001,47,-0.191123381,7.722701404,0
INDIA/US,15/06/2001,47.05,0.106382979,7.829084382,0
INDIA/US,18/06/2001,47.02,-0.063761955,7.765322427,0
INDIA/US,19/06/2001,47.02,0,7.765322427,0
INDIA/US,20/06/2001,47.01,-0.021267546,7.744054881,0
INDIA/US,21/06/2001,47.05,0.085088279,7.82914316,0
INDIA/US,22/06/2001,47.04,-0.021253985,7.807889175,0
INDIA/US,25/06/2001,47.06,0.042517007,7.850406182,0
INDIA/US,26/06/2001,47.07,0.021249469,7.871655651,0
INDIA/US,27/06/2001,47.04,-0.063734863,7.807920788,0
INDIA/US,28/06/2001,47.06,0.042517007,7.850437795,0
INDIA/US,29/06/2001,47.09,0.063748406,7.914186201,0
INDIA/US,02/07/2001,47.18,0.191123381,8.105309582,0
INDIA/US,03/07/2001,47.17,-0.021195422,8.08411416,0
INDIA/US,05/07/2001,47.18,0.021199915,8.105314075,0
INDIA/US,06/07/2001,47.17,-0.021195422,8.084118653,0
INDIA/US,09/07/2001,47.19,0.04239983,8.126518484,0
INDIA/US,10/07/2001,47.19,0,8.126518484,0
INDIA/US,11/07/2001,47.21,0.042381861,8.168900344,0
INDIA/US,12/07/2001,47.2,-0.021181953,8.147718391,0
INDIA/US,13/07/2001,47.21,0.021186441,8.168904832,0
INDIA/US,16/07/2001,47.2,-0.021181953,8.147722879,0
INDIA/US,17/07/2001,47.16,-0.084745763,8.062977116,0
INDIA/US,18/07/2001,47.12,-0.084817642,7.978159474,0
INDIA/US,19/07/2001,47.16,0.084889643,8.063049118,0
INDIA/US,20/07/2001,47.17,0.021204411,8.084253528,0
INDIA/US,23/07/2001,47.17,0,8.084253528,0
INDIA/US,24/07/2001,47.11,-0.127199491,7.957054037,0
INDIA/US,25/07/2001,47.19,0.169815326,8.126869363,0
INDIA/US,26/07/2001,47.2,0.02119093,8.148060293,0
INDIA/US,27/07/2001,47.19,-0.021186441,8.126873852,0
INDIA/US,30/07/2001,47.19,0,8.126873852,0
INDIA/US,31/07/2001,47.18,-0.02119093,8.105682922,0
INDIA/US,01/08/2001,47.16,-0.042390844,8.063292079,0
INDIA/US,02/08/2001,47.11,-0.106022053,7.957270026,0
INDIA/US,03/08/2001,47.17,0.127361494,8.08463152,0
INDIA/US,06/08/2001,47.16,-0.021199915,8.063431605,0
INDIA/US,07/08/2001,47.11,-0.106022053,7.957409553,0
INDIA/US,08/08/2001,47.19,0.169815326,8.127224878,0
INDIA/US,09/08/2001,47.18,-0.02119093,8.106033948,0
INDIA/US,10/08/2001,47.17,-0.021195422,8.084838526,0
INDIA/US,13/08/2001,47.17,0,8.084838526,0
INDIA/US,14/08/2001,47.15,-0.04239983,8.042438696,0
INDIA/US,15/08/2001,47.16,0.021208908,8.063647604,0
INDIA/US,16/08/2001,47.16,0,8.063647604,0
INDIA/US,17/08/2001,47.17,0.021204411,8.084852014,0
INDIA/US,20/08/2001,47.18,0.021199915,8.106051929,0
INDIA/US,21/08/2001,47.18,0,8.106051929,0
INDIA/US,22/08/2001,47.18,0,8.106051929,0
INDIA/US,23/08/2001,47.17,-0.021195422,8.084856508,0
INDIA/US,24/08/2001,47.17,0,8.084856508,0
INDIA/US,27/08/2001,47.19,0.04239983,8.127256338,0
INDIA/US,28/08/2001,47.19,0,8.127256338,0
INDIA/US,29/08/2001,47.16,-0.063572791,8.063683547,0
INDIA/US,30/08/2001,47.18,0.042408821,8.106092368,0
INDIA/US,31/08/2001,47.17,-0.021195422,8.084896946,0
INDIA/US,04/09/2001,47.22,0.105999576,8.190896522,0
INDIA/US,05/09/2001,47.2,-0.042354934,8.148541588,0
INDIA/US,06/09/2001,47.22,0.042372881,8.190914469,0
INDIA/US,07/09/2001,47.27,0.105887336,8.296801805,0
INDIA/US,10/09/2001,47.38,0.232705733,8.529507538,0
INDIA/US,12/09/2001,47.39,0.021105952,8.55061349,0
INDIA/US,13/09/2001,47.49,0.211014982,8.761628472,0
INDIA/US,14/09/2001,47.75,0.547483681,9.309112153,0
INDIA/US,17/09/2001,47.77,0.041884817,9.35099697,0
INDIA/US,18/09/2001,48.05,0.58614193,9.9371389,0
INDIA/US,19/09/2001,47.96,-0.187304891,9.749834009,0
INDIA/US,20/09/2001,48.03,0.145954962,9.895788972,0
INDIA/US,21/09/2001,48.08,0.104101603,9.999890575,0
INDIA/US,24/09/2001,48.08,0,9.999890575,0
INDIA/US,25/09/2001,48.91,1.726289517,11.72618009,0
INDIA/US,26/09/2001,47.91,-2.044571662,9.68160843,0
INDIA/US,27/09/2001,47.91,0,9.68160843,0
INDIA/US,28/09/2001,47.9,-0.020872469,9.660735961,0
INDIA/US,01/10/2001,48.03,0.271398747,9.932134708,0
INDIA/US,02/10/2001,48.03,0,9.932134708,0
INDIA/US,03/10/2001,47.96,-0.145742244,9.786392464,0
INDIA/US,04/10/2001,48.04,0.166805671,9.953198135,0
INDIA/US,05/10/2001,48.05,0.020815987,9.974014122,0
